sampleName,nCount_RNA,nFeature_RNA,percent.mt
HPA_24h,761,543,0.919842312746386
HPA_24h,2917,1651,0
HPA_24h,2465,1534,0.121703853955375
HPA_24h,1824,1170,0.0548245614035088
HPA_24h,2423,1601,0.0825423029302518
HPA_24h,9929,4181,0.574075939168094
HPA_24h,3087,1618,0
HPA_24h,4434,2336,0.02255299954894
HPA_24h,1372,932,0.0728862973760933
HPA_24h,3517,1945,0.0568666477111174
HPA_24h,5722,2694,0.0699056274030059
HPA_24h,3732,2031,0.0267952840300107
HPA_24h,2573,1612,0
HPA_24h,2182,1557,0.183318056828598
HPA_24h,3951,1880,0.0759301442672741
HPA_24h,2536,1492,0
HPA_24h,3425,1802,0
HPA_24h,3651,1870,0.0273897562311695
HPA_24h,7123,3413,0.308858626983013
HPA_24h,4237,1920,0.0236016049091338
HPA_24h,3682,1667,0
HPA_24h,776,564,0
HPA_24h,3738,1858,0.0267522739432852
HPA_24h,3476,1790,0
HPA_24h,2895,1851,0
HPA_24h,2638,1489,0.265352539802881
HPA_24h,3260,1744,0
HPA_24h,3324,1681,0.0601684717208183
HPA_24h,2317,1327,0
HPA_24h,2746,1585,0.0364166059723234
HPA_24h,3323,1973,0.150466445982546
HPA_24h,2059,1225,0.0485672656629432
HPA_24h,2288,1282,0.0874125874125874
HPA_24h,4851,2469,0.0412286126571841
HPA_24h,4508,2211,0
HPA_24h,4486,2344,1.04770396790013
HPA_24h,4620,2290,0
HPA_24h,3354,1646,0.327966607036374
HPA_24h,3398,1755,0.0588581518540318
HPA_24h,3924,2141,0.229357798165138
HPA_24h,374,257,0
HPA_24h,3734,2010,0.0535618639528656
HPA_24h,3722,1861,0.0268672756582483
HPA_24h,4405,2232,0.0454029511918275
HPA_24h,3476,1762,0.0575373993095512
HPA_24h,3684,1877,0.0814332247557003
HPA_24h,3223,1805,0.0620539869686627
HPA_24h,2756,1577,0.0362844702467344
HPA_24h,2520,1432,0.0396825396825397
HPA_24h,1993,1351,0.0501756146512795
HPA_24h,4497,1982,0.044474093840338
HPA_24h,3925,1826,0.101910828025478
HPA_24h,4021,2132,0
HPA_24h,2957,1586,0.13527223537369
HPA_24h,4318,1793,0.0231588698471515
HPA_24h,7090,3181,0.0564174894217207
HPA_24h,1226,900,0.0815660685154976
HPA_24h,10029,3660,3.96849137501246
HPA_24h,4706,2141,0.0637484062898428
HPA_24h,4868,2453,0.14379622021364
HPA_24h,2409,1494,0.04151100041511
HPA_24h,2321,1336,0.0861697544161999
HPA_24h,1813,1247,0.165471594043023
HPA_24h,5416,2387,0.664697193500739
HPA_24h,4280,2432,0.0934579439252337
HPA_24h,4103,1812,0.0243724104313917
HPA_24h,5676,2384,0
HPA_24h,3211,1587,0.124571784490813
HPA_24h,5596,2330,0.125089349535382
HPA_24h,8085,3197,0.0618429189857761
HPA_24h,7865,3200,0.152574698029243
HPA_24h,2692,1495,0
HPA_24h,4699,2417,0.148967865503299
HPA_24h,4095,1967,0.0976800976800977
HPA_24h,4140,1976,0.072463768115942
HPA_24h,3843,1879,0
HPA_24h,3756,2030,0.0266240681576145
HPA_24h,826,657,0.847457627118644
HPA_24h,1108,616,0
HPA_24h,5365,2488,0
HPA_24h,4033,2086,0.0495908752789487
HPA_24h,5877,2743,0.0170154840905224
HPA_24h,34400,7849,2.03488372093023
HPA_24h,4951,2353,0
HPA_24h,5037,2294,0.238237045860631
HPA_24h,3583,1816,0.0279095729835334
HPA_24h,2947,1787,0
HPA_24h,4166,2066,0
HPA_24h,2311,1369,0
HPA_24h,3027,1531,0.0330360092500826
HPA_24h,5381,2473,0.223006876045345
HPA_24h,2316,1443,0.302245250431779
HPA_24h,4376,1976,0.182815356489945
HPA_24h,4326,2180,0.0231160425335183
HPA_24h,4555,2129,0.021953896816685
HPA_24h,3188,1683,0.0627352572145546
HPA_24h,2802,1587,0.178443968593862
HPA_24h,14263,4808,0.0560891817990605
HPA_24h,4594,2262,0
HPA_24h,4297,1933,0
HPA_24h,4912,2217,0.0407166123778502
HPA_24h,5154,2604,0.0388048117966628
HPA_24h,2935,1682,0.10221465076661
HPA_24h,4562,2010,0
HPA_24h,2226,1396,0.0449236298292902
HPA_24h,4354,2334,0.0459347726228755
HPA_24h,653,367,0
HPA_24h,3572,1702,0
HPA_24h,3755,1960,0
HPA_24h,3255,1726,0.0307219662058372
HPA_24h,5896,2776,0
HPA_24h,2540,1425,0.118110236220472
HPA_24h,4461,2088,0.0224164985429276
HPA_24h,4199,1911,0.0238151940938319
HPA_24h,3762,1983,0.0531632110579479
HPA_24h,7011,3208,0.142633005277421
HPA_24h,3988,1990,0.175526579739218
HPA_24h,3619,1780,0.0552638850511191
HPA_24h,3076,1818,0
HPA_24h,2045,1242,0.0488997555012225
HPA_24h,3658,1954,0.0546746856205577
HPA_24h,6440,2941,0.015527950310559
HPA_24h,1930,1255,0.103626943005181
HPA_24h,3369,1837,0.0890471950133571
HPA_24h,24039,6427,0.149756645451142
HPA_24h,2307,1379,0.0866926744690074
HPA_24h,1675,909,0.238805970149254
HPA_24h,2522,1435,0.0396510705789056
HPA_24h,7756,3363,0
HPA_24h,3063,1792,0.0652954619653934
HPA_24h,5029,2689,0.0596540067607874
HPA_24h,2296,1348,0.0871080139372822
HPA_24h,2781,1586,0.107874865156419
HPA_24h,4497,2429,0.133422281521014
HPA_24h,2234,1431,0.44762757385855
HPA_24h,2895,1534,0.0345423143350604
HPA_24h,2551,1429,0.0784006272050176
HPA_24h,2639,1458,0
HPA_24h,2283,1487,0.0438020148926851
HPA_24h,2109,1256,0
HPA_24h,2985,1631,0.033500837520938
HPA_24h,4083,2159,0.0244917952485917
HPA_24h,8011,2934,4.04443889651729
HPA_24h,3945,2078,2.33206590621039
HPA_24h,5066,2530,0.493485984998026
HPA_24h,2412,1291,0.33167495854063
HPA_24h,1853,1184,0.0539665407447383
HPA_24h,2035,1124,0
HPA_24h,3353,1713,0
HPA_24h,2909,1713,0
HPA_24h,5763,3057,0.989068193649141
HPA_24h,4269,1993,0.046849379245725
HPA_24h,2744,1525,0.0364431486880466
HPA_24h,2738,1749,0.255661066471877
HPA_24h,2599,1496,0.0769526741054252
HPA_24h,3104,1617,0
HPA_24h,2278,1306,0
HPA_24h,3140,1753,0.0636942675159236
HPA_24h,3126,1911,0
HPA_24h,2848,1607,0
HPA_24h,4954,2487,0.020185708518369
HPA_24h,2560,1384,0
HPA_24h,2590,1532,0.193050193050193
HPA_24h,2097,1280,0
HPA_24h,3420,1912,0.584795321637427
HPA_24h,3841,2222,0.0520697734964853
HPA_24h,2224,1394,0.224820143884892
HPA_24h,4117,2291,0.170026718484333
HPA_24h,6439,2871,0.12424289485945
HPA_24h,4915,2171,0
HPA_24h,3066,1694,0
HPA_24h,3060,1609,0.130718954248366
HPA_24h,2333,1429,0.128589798542649
HPA_24h,10918,4070,0.0641143066495695
HPA_24h,4105,2024,0
HPA_24h,3757,1807,0.0266169816342827
HPA_24h,4088,2175,0.538160469667319
HPA_24h,3528,1904,0
HPA_24h,4285,2275,0
HPA_24h,687,585,0.436681222707424
HPA_24h,3861,1762,0
HPA_24h,1286,956,0.0777604976671851
HPA_24h,3403,1843,0.029385836027035
HPA_24h,4229,1906,0.0945850082761882
HPA_24h,3624,1749,0.0551876379690949
HPA_24h,4030,1835,0.0248138957816377
HPA_24h,2400,1404,0
HPA_24h,3464,2002,0.0577367205542725
HPA_24h,5220,2160,0.0574712643678161
HPA_24h,3887,1960,0.257267815796244
HPA_24h,4696,2075,0
HPA_24h,4553,2504,0.0658906215681968
HPA_24h,7611,2909,0.0262777558796479
HPA_24h,4624,2369,0
HPA_24h,5476,2507,0.0730460189919649
HPA_24h,2716,1483,0.184094256259205
HPA_24h,5443,2823,0.0367444424030865
HPA_24h,4077,1923,0.049055678194751
HPA_24h,3279,1951,0.0609942055504727
HPA_24h,3269,1845,0
HPA_24h,22304,6504,0.219691535150646
HPA_24h,4361,2073,0.0458610410456317
HPA_24h,4850,2379,0.0412371134020619
HPA_24h,2522,1401,0
HPA_24h,2474,1515,0.767987065481002
HPA_24h,5038,2253,0.0198491464867011
HPA_24h,4118,2006,0.0485672656629432
HPA_24h,8150,3327,0.098159509202454
HPA_24h,2713,1670,0.147438260228529
HPA_24h,1860,1061,0.0537634408602151
HPA_24h,3820,1825,0.104712041884817
HPA_24h,4823,2318,0.393945676964545
HPA_24h,5824,2634,0.0171703296703297
HPA_24h,3256,1688,0.122850122850123
HPA_24h,3272,1789,0.15281173594132
HPA_24h,3019,1791,0.430606160980457
HPA_24h,3862,2064,0.0517866390471258
HPA_24h,4401,2135,0.0227221086116792
HPA_24h,4277,2087,0.0233808744447042
HPA_24h,4391,2357,0.0227738556137554
HPA_24h,4374,2062,0.0457247370827618
HPA_24h,4645,2328,0.150699677072121
HPA_24h,5077,2469,0.0787866850502265
HPA_24h,3169,1657,0.0631113916061849
HPA_24h,4708,2220,0.8071367884452
HPA_24h,7443,3078,0.120918984280532
HPA_24h,2740,1747,0.0364963503649635
HPA_24h,2526,1556,0.158353127474268
HPA_24h,1441,968,0.277585010409438
HPA_24h,10483,4224,0.362491653152723
HPA_24h,2751,1546,0.0727008360596147
HPA_24h,4801,2060,0
HPA_24h,6242,2725,0.0320410124959949
HPA_24h,4647,2146,0.0430385194749301
HPA_24h,8271,3387,0.0120904364647564
HPA_24h,3894,1999,0.0256805341551104
HPA_24h,6063,2539,0.016493485073396
HPA_24h,3188,1671,0.0627352572145546
HPA_24h,2869,1633,0.0348553502962705
HPA_24h,1865,1281,0.0536193029490617
HPA_24h,3368,1711,0.0296912114014252
HPA_24h,4100,1962,0.0975609756097561
HPA_24h,3281,1805,0.121914050594331
HPA_24h,4356,2143,0
HPA_24h,30975,7139,3.98385794995964
HPA_24h,2535,1456,0.118343195266272
HPA_24h,2894,1567,0.103662750518314
HPA_24h,5255,2540,0.114176974310181
HPA_24h,3399,1683,0
HPA_24h,1859,1155,0
HPA_24h,1695,1162,0.117994100294985
HPA_24h,4350,2155,0.206896551724138
HPA_24h,3774,1930,0.0264970853206147
HPA_24h,1899,1235,0.0526592943654555
HPA_24h,8579,3825,1.45704627578972
HPA_24h,3115,1955,0.128410914927769
HPA_24h,5288,2841,1.81543116490166
HPA_24h,2277,1386,0.219587176108915
HPA_24h,3656,2220,0.0547045951859956
HPA_24h,2747,1702,0
HPA_24h,3483,1666,0
HPA_24h,2738,1549,0
HPA_24h,4182,1993,0.0239120038259206
HPA_24h,4142,2027,0
HPA_24h,3781,1794,0.0264480296217932
HPA_24h,12141,4382,1.77909562638992
HPA_24h,2835,1579,0
HPA_24h,2732,1473,0
HPA_24h,6094,2555,0.0492287495897604
HPA_24h,3369,1761,0.0593647966755714
HPA_24h,2450,1554,0
HPA_24h,3568,1989,0.112107623318386
HPA_24h,3475,1886,0.0575539568345324
HPA_24h,2691,1598,0.0371609067261241
HPA_24h,3834,2171,0.234741784037559
HPA_24h,3160,1660,0
HPA_24h,2226,1289,0.0449236298292902
HPA_24h,2888,1653,0
HPA_24h,3189,1700,0.0313577924114142
HPA_24h,2214,1374,0.13550135501355
HPA_24h,2975,1762,0
HPA_24h,2293,1588,0.130832969908417
HPA_24h,226,207,1.32743362831858
HPA_24h,2855,1718,0.525394045534151
HPA_24h,3872,2247,0
HPA_24h,497,299,3.01810865191147
HPA_24h,1954,1197,0.0511770726714432
HPA_24h,1691,1053,0
HPA_24h,2550,1606,0.0392156862745098
HPA_24h,2876,1720,0.417246175243394
HPA_24h,2639,1608,0.0378931413414172
HPA_24h,2140,1345,0.0467289719626168
HPA_24h,2443,1432,0.0409332787556283
HPA_24h,1594,927,0.0627352572145546
HPA_24h,18279,5670,3.84047267355982
HPA_24h,4193,2336,0.0476985451943716
HPA_24h,3577,1801,0.0279563880346659
HPA_24h,2131,1336,0
HPA_24h,1688,1150,0.0592417061611374
HPA_24h,1485,1048,0.336700336700337
HPA_24h,29286,7726,1.11315987161101
HPA_24h,2522,1396,0.198255352894528
HPA_24h,4432,2088,0.0225631768953069
HPA_24h,2956,1652,0.27063599458728
HPA_24h,2603,1470,0.0384172109104879
HPA_24h,3744,2056,0.106837606837607
HPA_24h,4419,2145,0.158406879384476
HPA_24h,2643,1520,0.0378357926598562
HPA_24h,3244,1733,0.061652281134402
HPA_24h,2021,1144,0.346363186541316
HPA_24h,8901,3437,0.0786428491180766
HPA_24h,1268,822,0.157728706624606
HPA_24h,2628,1566,0.0380517503805175
HPA_24h,3649,1943,0.274047684297068
HPA_24h,2570,1560,0.0778210116731518
HPA_24h,3694,2126,0.0541418516513265
HPA_24h,5802,2962,0.654946570148225
HPA_24h,5252,2600,0.019040365575019
HPA_24h,2863,1586,0.2794271742927
HPA_24h,3120,1652,0.0961538461538462
HPA_24h,3037,1732,0.032927230819888
HPA_24h,4852,2020,0.0206100577081616
HPA_24h,5671,2447,0.0176335743255158
HPA_24h,4379,1962,0.0228362639872117
HPA_24h,4539,2536,0.0881251376955276
HPA_24h,2504,1503,0.279552715654952
HPA_24h,3759,1990,0.0266028198989093
HPA_24h,7378,3395,0.257522363784223
HPA_24h,3283,1736,0.0304599451720987
HPA_24h,2919,1658,0.205549845837616
HPA_24h,4323,2054,0.046264168401573
HPA_24h,2947,1661,0.0339328130302002
HPA_24h,3496,1822,0.05720823798627
HPA_24h,4153,1836,0.0722369371538647
HPA_24h,2583,1572,0.0387146728610143
HPA_24h,28914,6974,2.91900117590095
HPA_24h,3417,1898,0
HPA_24h,3379,1889,1.00621485646641
HPA_24h,4405,2131,0.0227014755959137
HPA_24h,3486,2240,0.0860585197934596
HPA_24h,3521,1819,0.0852030673104232
HPA_24h,3927,1914,0.0509294626941686
HPA_24h,4571,2066,0
HPA_24h,3960,1958,0.0505050505050505
HPA_24h,768,564,0
HPA_24h,3611,1875,0.110772639158128
HPA_24h,3618,1979,0.0552791597567717
HPA_24h,2930,1698,0.0341296928327645
HPA_24h,2065,1347,0.145278450363196
HPA_24h,4110,2028,0
HPA_24h,3142,1601,0.0318268618714195
HPA_24h,1057,831,0.0946073793755913
HPA_24h,1935,1151,0.41343669250646
HPA_24h,3237,1742,0.0617856039542787
HPA_24h,2757,1560,0
HPA_24h,5601,2687,0.0892697732547759
HPA_24h,2861,1465,0
HPA_24h,3668,1811,0.163576881134133
HPA_24h,3156,1658,0
HPA_24h,3273,2090,0
HPA_24h,3405,1774,0
HPA_24h,2218,1336,0.18034265103697
HPA_24h,3043,1814,0.0657246138678935
HPA_24h,3903,2125,0.051242633871381
HPA_24h,10160,4374,0.78740157480315
HPA_24h,8186,3730,0.0610798924993892
HPA_24h,3531,1938,0.0283205890682526
HPA_24h,4945,2424,0.0606673407482305
HPA_24h,4382,2307,0.912825193975354
HPA_24h,2687,1517,0.0372162262746558
HPA_24h,10122,3922,2.75637225844695
HPA_24h,731,588,0
HPA_24h,3360,1769,0.0297619047619048
HPA_24h,2378,1413,0.210260723296888
HPA_24h,2985,1693,0
HPA_24h,3607,1834,0.0277238702522872
HPA_24h,4786,2677,0.376096949435855
HPA_24h,2184,1414,0.183150183150183
HPA_24h,1937,1270,0.0516262261228704
HPA_24h,3793,1939,0
HPA_24h,7605,3204,0.0394477317554241
HPA_24h,4605,2294,0.0434310532030402
HPA_24h,3904,2110,0.0256147540983607
HPA_24h,4804,2377,0.0208159866777685
HPA_24h,4896,2096,0
HPA_24h,2908,1566,0.137551581843191
HPA_24h,3117,1826,0.0962463907603465
HPA_24h,4945,2133,0.0202224469160768
HPA_24h,5054,2312,1.34546893549664
HPA_24h,3210,1931,0
HPA_24h,4394,2015,0
HPA_24h,2677,1618,0.0373552484124019
HPA_24h,2750,1606,0.145454545454545
HPA_24h,2264,1398,0
HPA_24h,2802,1521,0.0356887937187723
HPA_24h,3510,1825,0.0854700854700855
HPA_24h,4097,2123,0
HPA_24h,2506,1445,0.239425379090184
HPA_24h,4804,2655,0
HPA_24h,2505,1464,0
HPA_24h,4608,2347,0.759548611111111
HPA_24h,2849,1824,0.105300105300105
HPA_24h,857,627,0.233372228704784
HPA_24h,4612,2099,0
HPA_24h,1080,719,0.277777777777778
HPA_24h,2889,1637,0.0346140533056421
HPA_24h,3843,1945,0.0260213374967473
HPA_24h,1897,1145,0.105429625724829
HPA_24h,5232,2831,0.152905198776758
HPA_24h,2426,1510,0.206100577081616
HPA_24h,2533,1513,0.118436636399526
HPA_24h,2645,1691,0.302457466918715
HPA_24h,3287,1891,0
HPA_24h,3006,1601,0.0998003992015968
HPA_24h,3237,1660,0.247142415817115
HPA_24h,2134,1430,0.0468603561387067
HPA_24h,10925,3957,2.32494279176201
HPA_24h,3952,1986,0.126518218623482
HPA_24h,3063,1654,0
HPA_24h,21926,6395,1.64188634497856
HPA_24h,1667,1003,0.359928014397121
HPA_24h,2584,1593,0.851393188854489
HPA_24h,13532,4996,0.746378953591487
HPA_24h,2416,1525,0.124172185430464
HPA_24h,2194,1284,0.0911577028258888
HPA_24h,1980,1209,0.0505050505050505
HPA_24h,3639,1782,0
HPA_24h,4203,2205,0.0713775874375446
HPA_24h,2327,1321,0.0859475719810915
HPA_24h,4583,2322,0.480034911629937
HPA_24h,2634,1510,0
HPA_24h,669,433,0.298953662182362
HPA_24h,4224,1940,0.0236742424242424
HPA_24h,9828,4115,0
HPA_24h,2408,1427,0.124584717607973
HPA_24h,2251,1351,0
HPA_24h,3027,1715,0.0330360092500826
HPA_24h,2089,1283,0.19147917663954
HPA_24h,2738,1502,0.182615047479912
HPA_24h,2377,1491,0.0841396718552798
HPA_24h,3178,1647,0.0629326620516048
HPA_24h,2516,1505,0
HPA_24h,3290,1708,0
HPA_24h,6164,2831,1.29785853341986
HPA_24h,2967,1547,0
HPA_24h,4518,2058,0.132802124833997
HPA_24h,3214,1601,0.0933416303671437
HPA_24h,1716,1095,0
HPA_24h,3872,2033,0.180785123966942
HPA_24h,848,596,0.235849056603774
HPA_24h,437,226,0
HPA_24h,3467,1916,0.0865301413325642
HPA_24h,3928,2246,0.0509164969450102
HPA_24h,780,628,0.256410256410256
HPA_24h,2781,1535,0.179791441927364
HPA_24h,1900,1261,0.157894736842105
HPA_24h,4160,1958,0.264423076923077
HPA_24h,484,248,0
HPA_24h,5233,2559,0.0764379896808714
HPA_24h,2955,1550,0.0338409475465313
HPA_24h,2981,1530,0.0335457900033546
HPA_24h,3961,2021,0.0757384498863923
HPA_24h,3511,1793,0.142409569923099
HPA_24h,3008,1525,0.132978723404255
HPA_24h,2905,1631,0.103270223752151
HPA_24h,5462,2334,0.0549249359209081
HPA_24h,4622,2335,0
HPA_24h,2177,1382,0
HPA_24h,3999,1958,0.100025006251563
HPA_24h,3010,1652,0.465116279069767
HPA_24h,2083,1286,0.14402304368699
HPA_24h,4817,2693,0.103799045048786
HPA_24h,4891,2524,0.102228583111838
HPA_24h,3217,1832,0.0932545850170967
HPA_24h,5322,2481,0.0375798571965427
HPA_24h,3528,1885,0
HPA_24h,3024,1559,0.0330687830687831
HPA_24h,2868,1621,0.174337517433752
HPA_24h,2799,1515,0.107181136120043
HPA_24h,729,557,0
HPA_24h,2777,1700,0.108030248469571
HPA_24h,2670,1538,0.0374531835205993
HPA_24h,2343,1443,0
HPA_24h,3057,1664,0
HPA_24h,2221,1171,0.090049527239982
HPA_24h,2192,1295,0.228102189781022
HPA_24h,3005,1668,0.0665557404326123
HPA_24h,2453,1415,0
HPA_24h,2297,1428,0
HPA_24h,2754,1639,0.0363108206245461
HPA_24h,2323,1454,0.086095566078347
HPA_24h,3733,1802,0.0267881060809001
HPA_24h,2454,1345,0.0814995925020375
HPA_24h,2370,1364,0
HPA_24h,3712,1945,0.0269396551724138
HPA_24h,4879,2502,0.143472022955524
HPA_24h,2551,1451,0
HPA_24h,2683,1576,0
HPA_24h,4025,2185,0
HPA_24h,2617,1527,0.0764233855559801
HPA_24h,4663,2480,0.0643362642075917
HPA_24h,2078,1342,0.14436958614052
HPA_24h,3092,1809,0
HPA_24h,3607,1809,0.0554477405045744
HPA_24h,2478,1503,0.0403551251008878
HPA_24h,2902,1639,0.0689179875947622
HPA_24h,4892,2429,0.183973834832379
HPA_24h,10369,4136,2.53640659658598
HPA_24h,2879,1869,0.382077110107676
HPA_24h,2766,1613,0
HPA_24h,54035,9704,2.17821782178218
HPA_24h,3781,1940,0.0264480296217932
HPA_24h,3017,1720,0.165727543917799
HPA_24h,3757,1993,0
HPA_24h,2609,1476,0.0383288616328095
HPA_24h,3828,2258,0
HPA_24h,2878,1538,0.0347463516330785
HPA_24h,4838,2300,0.248036378668871
HPA_24h,3596,1935,0.111234705228031
HPA_24h,2163,1426,0.092464170134073
HPA_24h,1957,1261,0.204394481349004
HPA_24h,2174,1301,0.0459981600735971
HPA_24h,2631,1611,0.114025085518814
HPA_24h,2212,1430,0.226039783001808
HPA_24h,2936,1843,0.102179836512262
HPA_24h,3994,2167,0.275413119679519
HPA_24h,2894,1588,0
HPA_24h,2084,1298,0
HPA_24h,4163,2092,0.0480422772039395
HPA_24h,3100,1815,0.032258064516129
HPA_24h,2017,1281,0.396628656420426
HPA_24h,2929,1581,0.170706725844998
HPA_24h,3079,1700,0.032478077297824
HPA_24h,3356,1812,0
HPA_24h,3795,2121,0
HPA_24h,2662,1637,0.112697220135237
HPA_24h,2714,1666,0.0368459837877671
HPA_24h,2661,1576,0.488538143555054
HPA_24h,1343,854,0.0744601638123604
HPA_24h,5528,2637,0
HPA_24h,2769,1652,0.180570603105814
HPA_24h,2176,1384,0.735294117647059
HPA_24h,2618,1478,0.0381970970206264
HPA_24h,3550,1940,0.028169014084507
HPA_24h,2924,1665,0.136798905608755
HPA_24h,2335,1376,0.0428265524625268
HPA_24h,1815,1286,0.330578512396694
HPA_24h,3244,1901,0.215782983970407
HPA_24h,316,220,0.949367088607595
HPA_24h,3206,1661,0.0623830318153462
HPA_24h,3278,2058,0.061012812690665
HPA_24h,251,202,8.36653386454183
HPA_24h,2394,1539,0.0417710944026733
HPA_24h,5220,2679,0.0191570881226054
HPA_24h,2458,1425,0
HPA_24h,4178,2326,0.119674485399713
HPA_24h,2729,1609,0.0366434591425431
HPA_24h,2358,1418,0.127226463104326
HPA_24h,2464,1338,0
HPA_24h,2959,1811,0.405542412977357
HPA_24h,4996,2458,0.0200160128102482
HPA_24h,4006,2051,0
HPA_24h,3397,1860,0.0294377391816309
HPA_24h,2298,1362,0.0435161009573542
HPA_24h,4982,2599,0.0401445202729827
HPA_24h,2776,1593,0.0360230547550432
HPA_24h,17882,5868,0.603959288670171
HPA_24h,3149,1786,0.0635122261035249
HPA_24h,4198,2271,0.357313006193425
HPA_24h,2484,1445,0.120772946859903
HPA_24h,20786,6146,0.269412104300972
HPA_24h,2502,1482,0
HPA_24h,2590,1479,0.0386100386100386
HPA_24h,4724,1919,0.0423370025402202
HPA_24h,1795,1046,0.11142061281337
HPA_24h,3758,1946,0.0798296966471527
HPA_24h,3049,1550,0.032797638570023
HPA_24h,12724,4435,0.817353033637221
HPA_24h,2475,1580,0
HPA_24h,3380,1809,0.0591715976331361
HPA_24h,3565,1890,0.0280504908835905
HPA_24h,8357,3123,1.08890750269235
HPA_24h,2438,1649,0.0410172272354389
HPA_24h,4359,2283,0
HPA_24h,3729,1970,0.026816840976133
HPA_24h,1438,995,0.208623087621697
HPA_24h,2948,1651,0.135685210312076
HPA_24h,3182,1656,0
HPA_24h,4068,2285,0.0245821042281219
HPA_24h,3712,1872,0
HPA_24h,907,643,0.220507166482911
HPA_24h,1608,1071,0.124378109452736
HPA_24h,3386,1758,0
HPA_24h,811,445,0.123304562268804
HPA_24h,2347,1366,0.213037920749893
HPA_24h,4133,1993,0.048390999274135
HPA_24h,3636,1997,0.0275027502750275
HPA_24h,5038,2403,0.238189757840413
HPA_24h,2793,1632,0.0358037952022914
HPA_24h,2720,1588,0.220588235294118
HPA_24h,5145,2334,0.0194363459669582
HPA_24h,3515,1852,0.0568990042674253
HPA_24h,3454,1865,0.0289519397799653
HPA_24h,2923,1642,0.0342114266164899
HPA_24h,3483,2027,0.0861326442721792
HPA_24h,2999,1765,0.166722240746916
HPA_24h,2822,1581,0.212615166548547
HPA_24h,2971,1654,0
HPA_24h,2790,1733,0.03584229390681
HPA_24h,2832,1455,0
HPA_24h,3933,1842,0
HPA_24h,4476,2392,0.111706881143878
HPA_24h,2671,1495,0
HPA_24h,2852,1539,0.17531556802244
HPA_24h,4343,2000,0
HPA_24h,3585,1814,0.111576011157601
HPA_24h,3072,1614,0
HPA_24h,4876,2436,0.0205086136177194
HPA_24h,3640,1909,0.0274725274725275
HPA_24h,4072,2182,0.0982318271119843
HPA_24h,4132,1883,0.0242013552758954
HPA_24h,3966,1973,0.126071608673727
HPA_24h,6763,2971,1.1089753068165
HPA_24h,3783,1950,0.0528680941052075
HPA_24h,3758,2119,0.851516764236296
HPA_24h,2989,1562,0.0669120107059217
HPA_24h,12167,4122,0.197254869729596
HPA_24h,3645,1992,0.109739368998628
HPA_24h,2636,1480,0.113808801213961
HPA_24h,2279,1370,0.0438788942518649
HPA_24h,3061,1604,0.0326690623979092
HPA_24h,2496,1531,0.0801282051282051
HPA_24h,2525,1449,0.316831683168317
HPA_24h,1909,1223,0
HPA_24h,3006,1727,0.133067198935462
HPA_24h,3266,1681,0.122473974280465
HPA_24h,2401,1284,0.041649312786339
HPA_24h,2021,1344,0.049480455220188
HPA_24h,4439,2336,0.0450551926109484
HPA_24h,2348,1497,0.0425894378194208
HPA_24h,3583,1944,0.111638291934133
HPA_24h,3582,1839,0
HPA_24h,10259,4201,0.477629398576859
HPA_24h,4508,2492,0
HPA_24h,11602,4372,1.64626788484744
HPA_24h,988,723,0.303643724696356
HPA_24h,2176,1386,0.0459558823529412
HPA_24h,3084,1758,0.12970168612192
HPA_24h,3515,1888,0.0284495021337127
HPA_24h,3472,1780,0
HPA_24h,5628,2479,4.06894100923952
HPA_24h,6182,2671,0.0161759948236817
HPA_24h,2432,1446,0.205592105263158
HPA_24h,5256,2285,0.0380517503805175
HPA_24h,4265,2062,0.140679953106682
HPA_24h,2705,1474,0.0369685767097967
HPA_24h,3411,1732,0.0879507475813544
HPA_24h,2274,1242,0
HPA_24h,7064,2794,0.0849377123442809
HPA_24h,14298,4447,0.0769338369002658
HPA_24h,3143,1885,0.0318167356029271
HPA_24h,2950,1592,0.135593220338983
HPA_24h,2442,1462,0.163800163800164
HPA_24h,7412,3303,0.0674581759309228
HPA_24h,3029,1716,0.0330141961043249
HPA_24h,2666,1592,0
HPA_24h,3574,1879,0.0279798545047566
HPA_24h,2515,1591,0.0397614314115308
HPA_24h,3639,1754,0.0549601538884309
HPA_24h,4656,1994,0
HPA_24h,3534,1951,0.0848896434634974
HPA_24h,3048,1645,0.131233595800525
HPA_24h,6011,2734,0.016636167027117
HPA_24h,3941,1968,0
HPA_24h,3973,2058,0.276868864837654
HPA_24h,1544,1079,0
HPA_24h,5465,2580,3.07410795974382
